,teamId,teamName,name,id,battingStyle,bowlingStyle,ROWHEADER,Matches,Innings,Runs,Balls,Highest,Average,SR,Not Out,Fours,Sixes,Ducks,50s,100s,200s,300s,400s
876,10,West Indies,John Campbell,8431,Left-hand bat,Right-arm offbreak,Test,22,44,958,1809,68,25.21,52.96,6,115,8,3,3,0,0,0,0
877,10,West Indies,John Campbell,8431,Left-hand bat,Right-arm offbreak,ODI,6,5,248,214,179,49.6,115.89,0,25,8,0,0,1,0,0,0
878,10,West Indies,John Campbell,8431,Left-hand bat,Right-arm offbreak,T20,2,2,11,16,11,5.5,68.75,0,2,0,1,0,0,0,0,0
879,10,West Indies,John Campbell,8431,Left-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
880,10,West Indies,Gudakesh Motie,9793,Left-hand bat,Left-arm orthodox,Test,11,17,265,418,55,22.08,63.4,5,34,1,2,1,0,0,0,0
881,10,West Indies,Gudakesh Motie,9793,Left-hand bat,Left-arm orthodox,ODI,28,17,296,281,63,24.67,105.34,5,30,13,1,2,0,0,0,0
882,10,West Indies,Gudakesh Motie,9793,Left-hand bat,Left-arm orthodox,T20,33,15,107,92,33,9.73,116.31,4,8,6,2,0,0,0,0,0
883,10,West Indies,Gudakesh Motie,9793,Left-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
884,10,West Indies,Roston Chase,11543,Right-hand bat,Right-arm offbreak,Test,51,94,2361,5060,137,26.23,46.67,4,246,21,12,11,5,0,0,0
885,10,West Indies,Roston Chase,11543,Right-hand bat,Right-arm offbreak,ODI,60,45,953,1253,94,25.76,76.06,8,72,6,5,5,0,0,0,0
886,10,West Indies,Roston Chase,11543,Right-hand bat,Right-arm offbreak,T20,35,26,440,377,67,23.16,116.72,7,36,13,4,2,0,0,0,0
887,10,West Indies,Roston Chase,11543,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
888,10,West Indies,Romario Shepherd,13646,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
889,10,West Indies,Romario Shepherd,13646,Right-hand bat,Right-arm fast-medium,ODI,37,26,404,391,50,17.57,103.33,3,39,13,3,1,0,0,0,0
890,10,West Indies,Romario Shepherd,13646,Right-hand bat,Right-arm fast-medium,T20,57,38,591,420,44,25.7,140.72,15,27,44,4,0,0,0,0,0
891,10,West Indies,Romario Shepherd,13646,Right-hand bat,Right-arm fast-medium,IPL,18,12,185,87,53,26.43,212.65,5,12,17,2,1,0,0,0,0
892,10,West Indies,Jason Holder,8313,Right-hand bat,Right-arm fast-medium,Test,69,123,3073,5595,202,29.83,54.93,20,359,55,11,14,3,1,0,0
893,10,West Indies,Jason Holder,8313,Right-hand bat,Right-arm fast-medium,ODI,138,114,2237,2479,99,24.86,90.24,24,160,69,11,12,0,0,0,0
894,10,West Indies,Jason Holder,8313,Right-hand bat,Right-arm fast-medium,T20,67,48,579,427,38,18.09,135.6,16,37,34,7,0,0,0,0,0
895,10,West Indies,Jason Holder,8313,Right-hand bat,Right-arm fast-medium,IPL,46,27,259,210,47,12.33,123.34,6,13,18,2,0,0,0,0,0
896,10,West Indies,Andre Russell,7736,Right-hand bat,Right-arm fast,Test,1,1,2,9,2,2.0,22.23,0,0,0,0,0,0,0,0,0
897,10,West Indies,Andre Russell,7736,Right-hand bat,Right-arm fast,ODI,56,47,1034,794,92,27.21,130.23,9,94,57,6,4,0,0,0,0
898,10,West Indies,Andre Russell,7736,Right-hand bat,Right-arm fast,T20,84,73,1078,661,71,22.0,163.09,24,63,90,9,3,0,0,0,0
899,10,West Indies,Andre Russell,7736,Right-hand bat,Right-arm fast,IPL,139,115,2651,1522,88,28.2,174.18,21,186,223,6,12,0,0,0,0
900,10,West Indies,Shai Hope,10384,Right-hand bat,,Test,40,76,1814,4312,147,24.85,42.07,3,209,6,2,5,2,0,0,0
901,10,West Indies,Shai Hope,10384,Right-hand bat,,ODI,139,134,5672,7206,170,48.9,78.72,18,448,109,6,28,17,0,0,0
902,10,West Indies,Shai Hope,10384,Right-hand bat,,T20,43,41,995,711,82,27.64,139.95,5,78,55,3,6,0,0,0,0
903,10,West Indies,Shai Hope,10384,Right-hand bat,,IPL,9,9,183,122,41,22.88,150.0,1,12,12,0,0,0,0,0,0
904,10,West Indies,Joshua Da Silva,16414,Right-hand bat,,Test,33,59,1238,3017,100,24.76,41.04,9,127,7,5,5,1,0,0,0
905,10,West Indies,Joshua Da Silva,16414,Right-hand bat,,ODI,2,2,14,35,9,7.0,40.0,0,1,0,0,0,0,0,0,0
906,10,West Indies,Joshua Da Silva,16414,Right-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
907,10,West Indies,Joshua Da Silva,16414,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
908,10,West Indies,Johnson Charles,8101,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
909,10,West Indies,Johnson Charles,8101,Right-hand bat,,ODI,58,58,1537,1802,130,26.5,85.3,0,172,44,9,7,2,0,0,0
910,10,West Indies,Johnson Charles,8101,Right-hand bat,,T20,63,62,1433,1099,118,23.11,130.4,0,155,67,7,5,1,0,0,0
911,10,West Indies,Johnson Charles,8101,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
912,10,West Indies,Andre Fletcher,1394,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
913,10,West Indies,Andre Fletcher,1394,Right-hand bat,,ODI,25,25,354,549,54,14.16,64.49,0,42,7,3,2,0,0,0,0
914,10,West Indies,Andre Fletcher,1394,Right-hand bat,,T20,60,57,984,892,84,19.68,110.32,7,67,53,9,6,0,0,0,0
915,10,West Indies,Andre Fletcher,1394,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
916,10,West Indies,Jewel Andrew,54287,Right-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
917,10,West Indies,Jewel Andrew,54287,Right-hand bat,,ODI,3,2,8,12,8,4.0,66.67,0,0,1,1,0,0,0,0,0
918,10,West Indies,Jewel Andrew,54287,Right-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
919,10,West Indies,Jewel Andrew,54287,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
920,10,West Indies,Amir Jangoo,12674,Left-hand bat,,Test,1,2,30,56,30,15.0,53.58,0,3,0,1,0,0,0,0,0
921,10,West Indies,Amir Jangoo,12674,Left-hand bat,,ODI,5,5,153,166,104,38.25,92.17,1,6,5,1,0,1,0,0,0
922,10,West Indies,Amir Jangoo,12674,Left-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
923,10,West Indies,Amir Jangoo,12674,Left-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
924,10,West Indies,Alzarri Joseph,11220,Right-hand bat,Right-arm fast,Test,39,63,764,1325,86,12.32,57.67,1,83,28,13,2,0,0,0,0
925,10,West Indies,Alzarri Joseph,11220,Right-hand bat,Right-arm fast,ODI,81,46,489,638,49,16.3,76.65,16,37,22,5,0,0,0,0,0
926,10,West Indies,Alzarri Joseph,11220,Right-hand bat,Right-arm fast,T20,42,16,121,116,21,17.29,104.32,9,9,5,2,0,0,0,0,0
927,10,West Indies,Alzarri Joseph,11220,Right-hand bat,Right-arm fast,IPL,22,7,27,32,15,27.0,84.38,6,3,0,1,0,0,0,0,0
928,10,West Indies,Shamar Joseph,50458,Left-hand bat,Right-arm fast,Test,10,20,291,321,44,16.17,90.66,2,32,13,1,0,0,0,0,0
929,10,West Indies,Shamar Joseph,50458,Left-hand bat,Right-arm fast,ODI,3,2,3,6,3,0.0,50.0,2,0,0,0,0,0,0,0,0
930,10,West Indies,Shamar Joseph,50458,Left-hand bat,Right-arm fast,T20,9,3,5,4,5,0.0,125.0,3,1,0,0,0,0,0,0,0
931,10,West Indies,Shamar Joseph,50458,Left-hand bat,Right-arm fast,IPL,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
932,10,West Indies,Jayden Seales,15817,Left-hand bat,Right-arm medium,Test,20,34,141,357,22,7.42,39.5,15,10,7,6,0,0,0,0,0
933,10,West Indies,Jayden Seales,15817,Left-hand bat,Right-arm medium,ODI,22,8,51,61,29,12.75,83.61,4,3,3,2,0,0,0,0,0
934,10,West Indies,Jayden Seales,15817,Left-hand bat,Right-arm medium,T20,1,1,4,2,4,0.0,200.0,1,1,0,0,0,0,0,0,0
935,10,West Indies,Jayden Seales,15817,Left-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
936,10,West Indies,Akeal Hosein,8435,Left-hand bat,Left-arm orthodox,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
937,10,West Indies,Akeal Hosein,8435,Left-hand bat,Left-arm orthodox,ODI,38,28,266,364,60,14.0,73.08,9,14,10,3,1,0,0,0,0
938,10,West Indies,Akeal Hosein,8435,Left-hand bat,Left-arm orthodox,T20,70,30,245,228,44,15.31,107.46,14,14,12,3,0,0,0,0,0
939,10,West Indies,Akeal Hosein,8435,Left-hand bat,Left-arm orthodox,IPL,1,1,16,10,16,0.0,160.0,1,1,1,0,0,0,0,0,0
940,10,West Indies,Terrance Hinds,13958,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
941,10,West Indies,Terrance Hinds,13958,Right-hand bat,Right-arm fast-medium,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
942,10,West Indies,Terrance Hinds,13958,Right-hand bat,Right-arm fast-medium,T20,2,1,5,3,5,0.0,166.67,1,1,0,0,0,0,0,0,0
943,10,West Indies,Terrance Hinds,13958,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
944,10,West Indies,Obed McCoy,11221,Left-hand bat,Left-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
945,10,West Indies,Obed McCoy,11221,Left-hand bat,Left-arm fast-medium,ODI,2,1,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0
946,10,West Indies,Obed McCoy,11221,Left-hand bat,Left-arm fast-medium,T20,42,13,68,64,23,9.71,106.25,6,7,4,2,0,0,0,0,0
947,10,West Indies,Obed McCoy,11221,Left-hand bat,Left-arm fast-medium,IPL,8,1,8,5,8,8.0,160.0,0,0,1,0,0,0,0,0,0
948,10,West Indies,Shamar Springer,11223,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
949,10,West Indies,Shamar Springer,11223,Right-hand bat,Right-arm fast-medium,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
950,10,West Indies,Shamar Springer,11223,Right-hand bat,Right-arm fast-medium,T20,2,1,7,6,7,7.0,116.67,0,1,0,0,0,0,0,0,0
951,10,West Indies,Shamar Springer,11223,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
952,10,West Indies,Matthew Forde,15809,Right-hand bat,Right-arm fast-medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
953,10,West Indies,Matthew Forde,15809,Right-hand bat,Right-arm fast-medium,ODI,13,10,172,138,58,21.5,124.64,2,10,14,1,1,0,0,0,0
954,10,West Indies,Matthew Forde,15809,Right-hand bat,Right-arm fast-medium,T20,6,3,21,18,13,10.5,116.67,1,3,0,0,0,0,0,0,0
955,10,West Indies,Matthew Forde,15809,Right-hand bat,Right-arm fast-medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
956,10,West Indies,Jediah Blades,1429041,Right-hand bat,Left-arm medium,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
957,10,West Indies,Jediah Blades,1429041,Right-hand bat,Left-arm medium,ODI,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
958,10,West Indies,Jediah Blades,1429041,Right-hand bat,Left-arm medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
959,10,West Indies,Jediah Blades,1429041,Right-hand bat,Left-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
960,11,South Africa,David Miller,6349,Left-hand bat,,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
961,11,South Africa,David Miller,6349,Left-hand bat,,ODI,178,154,4611,4447,139,42.3,103.69,45,342,144,9,24,7,0,0,0
962,11,South Africa,David Miller,6349,Left-hand bat,,T20,130,114,2593,1842,106,33.24,140.78,36,168,130,3,8,2,0,0,0
963,11,South Africa,David Miller,6349,Left-hand bat,,IPL,141,135,3077,2220,101,35.78,138.61,49,220,138,4,13,1,0,0,0
964,11,South Africa,Aiden Markram,9582,Right-hand bat,Right-arm offbreak,Test,46,84,2993,5016,152,36.5,59.67,2,426,14,7,13,8,0,0,0
965,11,South Africa,Aiden Markram,9582,Right-hand bat,Right-arm offbreak,ODI,77,73,2371,2436,175,37.05,97.34,9,236,55,4,12,3,0,0,0
966,11,South Africa,Aiden Markram,9582,Right-hand bat,Right-arm offbreak,T20,57,53,1367,950,70,30.38,143.9,8,123,56,2,9,0,0,0,0
967,11,South Africa,Aiden Markram,9582,Right-hand bat,Right-arm offbreak,IPL,57,55,1440,1066,68,31.3,135.09,9,111,57,2,10,0,0,0,0
968,11,South Africa,Rassie van der Dussen,9554,Right-hand bat,Right-arm legbreak,Test,18,32,905,2221,98,30.17,40.75,2,101,4,3,6,0,0,0,0
969,11,South Africa,Rassie van der Dussen,9554,Right-hand bat,Right-arm legbreak,ODI,71,66,2657,3053,134,50.13,87.03,13,206,50,3,17,6,0,0,0
970,11,South Africa,Rassie van der Dussen,9554,Right-hand bat,Right-arm legbreak,T20,50,46,1257,971,94,33.97,129.46,9,73,60,2,9,0,0,0,0
971,11,South Africa,Rassie van der Dussen,9554,Right-hand bat,Right-arm legbreak,IPL,3,3,22,24,12,11.0,91.67,1,2,0,0,0,0,0,0,0
972,11,South Africa,Temba Bavuma,8583,Right-hand bat,Right-arm medium,Test,64,110,3708,7544,172,38.23,49.16,13,424,16,10,25,4,0,0,0
973,11,South Africa,Temba Bavuma,8583,Right-hand bat,Right-arm medium,ODI,48,47,1847,2105,144,41.98,87.75,3,186,26,2,7,5,0,0,0
974,11,South Africa,Temba Bavuma,8583,Right-hand bat,Right-arm medium,T20,36,35,670,567,72,20.94,118.17,3,62,16,6,1,0,0,0,0
975,11,South Africa,Temba Bavuma,8583,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
976,11,South Africa,Tony de Zorzi,11196,Left-hand bat,Right-arm offbreak,Test,13,23,641,1182,177,27.87,54.24,0,69,6,3,2,1,0,0,0
977,11,South Africa,Tony de Zorzi,11196,Left-hand bat,Right-arm offbreak,ODI,14,14,482,503,119,37.08,95.83,1,45,18,0,1,1,0,0,0
978,11,South Africa,Tony de Zorzi,11196,Left-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
979,11,South Africa,Tony de Zorzi,11196,Left-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
980,11,South Africa,Reeza Hendricks,9491,Right-hand bat,Right-arm offbreak,Test,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
981,11,South Africa,Reeza Hendricks,9491,Right-hand bat,Right-arm offbreak,ODI,38,38,974,1264,102,27.06,77.06,2,101,9,2,7,1,0,0,0
982,11,South Africa,Reeza Hendricks,9491,Right-hand bat,Right-arm offbreak,T20,78,77,2271,1724,117,30.28,131.73,2,250,63,5,17,1,0,0,0
983,11,South Africa,Reeza Hendricks,9491,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
984,11,South Africa,Dewald Brevis,20538,Right-hand bat,Right-arm legbreak,Test,2,3,84,85,51,28.0,98.83,0,7,4,0,1,0,0,0,0
985,11,South Africa,Dewald Brevis,20538,Right-hand bat,Right-arm legbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
986,11,South Africa,Dewald Brevis,20538,Right-hand bat,Right-arm legbreak,T20,2,2,5,7,5,2.5,71.43,0,0,0,1,0,0,0,0,0
987,11,South Africa,Dewald Brevis,20538,Right-hand bat,Right-arm legbreak,IPL,16,16,455,297,57,28.44,153.2,0,30,33,2,2,0,0,0,0
988,11,South Africa,Zubayr Hamza,10973,Right-hand bat,Right-arm legbreak,Test,8,16,307,738,62,19.19,41.6,0,42,2,2,1,0,0,0,0
989,11,South Africa,Zubayr Hamza,10973,Right-hand bat,Right-arm legbreak,ODI,1,1,56,79,56,56.0,70.89,0,5,1,0,1,0,0,0,0
990,11,South Africa,Zubayr Hamza,10973,Right-hand bat,Right-arm legbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
991,11,South Africa,Zubayr Hamza,10973,Right-hand bat,Right-arm legbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
992,11,South Africa,Senuran Muthusamy,11432,Left-hand bat,Left-arm orthodox,Test,5,7,173,402,68,43.25,43.04,3,15,2,0,1,0,0,0,0
993,11,South Africa,Senuran Muthusamy,11432,Left-hand bat,Left-arm orthodox,ODI,2,1,2,3,2,2.0,66.67,0,0,0,0,0,0,0,0,0
994,11,South Africa,Senuran Muthusamy,11432,Left-hand bat,Left-arm orthodox,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
995,11,South Africa,Senuran Muthusamy,11432,Left-hand bat,Left-arm orthodox,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
996,11,South Africa,Lesego Senokwane,18142,Right-hand bat,Right-arm offbreak,Test,1,1,3,36,3,3.0,8.34,0,0,0,0,0,0,0,0,0
997,11,South Africa,Lesego Senokwane,18142,Right-hand bat,Right-arm offbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
998,11,South Africa,Lesego Senokwane,18142,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
999,11,South Africa,Lesego Senokwane,18142,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1000,11,South Africa,Marco Jansen,14565,Right-hand bat,Left-arm fast,Test,18,28,506,1009,84,22.0,50.15,5,70,5,3,3,0,0,0,0
1001,11,South Africa,Marco Jansen,14565,Right-hand bat,Left-arm fast,ODI,29,24,464,436,75,24.42,106.43,5,34,22,2,1,0,0,0,0
1002,11,South Africa,Marco Jansen,14565,Right-hand bat,Left-arm fast,T20,17,12,166,111,54,18.44,149.55,3,13,11,1,1,0,0,0,0
1003,11,South Africa,Marco Jansen,14565,Right-hand bat,Left-arm fast,IPL,35,21,141,129,34,12.82,109.31,10,8,6,3,0,0,0,0,0
1004,11,South Africa,Wiaan Mulder,11200,Right-hand bat,Right-arm medium,Test,21,34,1153,1955,367,38.43,58.98,4,138,17,3,1,3,1,1,0
1005,11,South Africa,Wiaan Mulder,11200,Right-hand bat,Right-arm medium,ODI,25,20,276,332,64,18.4,83.14,5,27,4,1,2,0,0,0,0
1006,11,South Africa,Wiaan Mulder,11200,Right-hand bat,Right-arm medium,T20,11,8,105,90,36,17.5,116.67,2,8,3,1,0,0,0,0,0
1007,11,South Africa,Wiaan Mulder,11200,Right-hand bat,Right-arm medium,IPL,1,1,9,11,9,9.0,81.82,0,1,0,0,0,0,0,0,0
1008,11,South Africa,Corbin Bosch,9576,Right-hand bat,Right-arm fast-medium,Test,3,4,217,259,100,108.5,83.79,2,29,0,1,1,1,0,0,0
1009,11,South Africa,Corbin Bosch,9576,Right-hand bat,Right-arm fast-medium,ODI,2,2,55,53,40,0.0,103.78,2,6,1,0,0,0,0,0,0
1010,11,South Africa,Corbin Bosch,9576,Right-hand bat,Right-arm fast-medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1011,11,South Africa,Corbin Bosch,9576,Right-hand bat,Right-arm fast-medium,IPL,3,2,47,32,27,23.5,146.88,0,3,3,0,0,0,0,0,0
1012,11,South Africa,Prenelan Subrayen,8530,Right-hand bat,Right-arm offbreak,Test,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1013,11,South Africa,Prenelan Subrayen,8530,Right-hand bat,Right-arm offbreak,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1014,11,South Africa,Prenelan Subrayen,8530,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1015,11,South Africa,Prenelan Subrayen,8530,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1016,11,South Africa,Codi Yusuf,24546,Right-hand bat,Right-arm medium,Test,2,2,35,66,27,35.0,53.04,1,6,0,0,0,0,0,0,0
1017,11,South Africa,Codi Yusuf,24546,Right-hand bat,Right-arm medium,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1018,11,South Africa,Codi Yusuf,24546,Right-hand bat,Right-arm medium,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1019,11,South Africa,Codi Yusuf,24546,Right-hand bat,Right-arm medium,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1020,11,South Africa,David Bedingham,14265,Right-hand bat,,Test,15,26,831,1228,110,36.13,67.68,3,91,17,2,4,1,0,0,0
1021,11,South Africa,David Bedingham,14265,Right-hand bat,,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1022,11,South Africa,David Bedingham,14265,Right-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1023,11,South Africa,David Bedingham,14265,Right-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1024,11,South Africa,Ryan Rickelton,13070,Left-hand bat,,Test,11,19,638,1169,259,37.53,54.58,2,76,4,1,0,2,1,0,0
1025,11,South Africa,Ryan Rickelton,13070,Left-hand bat,,ODI,9,9,335,353,103,37.22,94.91,0,33,6,0,1,1,0,0,0
1026,11,South Africa,Ryan Rickelton,13070,Left-hand bat,,T20,13,13,263,195,76,20.23,134.88,0,18,16,0,1,0,0,0,0
1027,11,South Africa,Ryan Rickelton,13070,Left-hand bat,,IPL,14,14,388,257,62,29.85,150.98,1,47,17,0,3,0,0,0,0
1028,11,South Africa,Tristan Stubbs,19243,Right-hand bat,Right-arm offbreak,Test,10,18,510,1014,122,30.0,50.3,1,42,8,1,1,2,0,0,0
1029,11,South Africa,Tristan Stubbs,19243,Right-hand bat,Right-arm offbreak,ODI,9,9,249,282,112,35.57,88.3,2,13,8,2,1,1,0,0,0
1030,11,South Africa,Tristan Stubbs,19243,Right-hand bat,Right-arm offbreak,T20,35,29,670,497,76,29.13,134.81,6,57,28,3,2,0,0,0,0
1031,11,South Africa,Tristan Stubbs,19243,Right-hand bat,Right-arm offbreak,IPL,32,30,705,432,71,41.47,163.2,13,51,37,2,3,0,0,0,0
1032,11,South Africa,Kyle Verreynne,11209,Right-hand bat,Right-arm offbreak,Test,27,42,1165,2007,136,32.36,58.05,6,122,14,4,3,4,0,0,0
1033,11,South Africa,Kyle Verreynne,11209,Right-hand bat,Right-arm offbreak,ODI,19,16,533,588,95,38.07,90.65,2,41,11,0,5,0,0,0,0
1034,11,South Africa,Kyle Verreynne,11209,Right-hand bat,Right-arm offbreak,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1035,11,South Africa,Kyle Verreynne,11209,Right-hand bat,Right-arm offbreak,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1036,11,South Africa,Lhuan-dre Pretorius,50545,Left-hand bat,,Test,2,3,235,253,153,78.33,92.89,0,18,7,0,1,1,0,0,0
1037,11,South Africa,Lhuan-dre Pretorius,50545,Left-hand bat,,ODI,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1038,11,South Africa,Lhuan-dre Pretorius,50545,Left-hand bat,,T20,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1039,11,South Africa,Lhuan-dre Pretorius,50545,Left-hand bat,,IPL,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1040,11,South Africa,Matthew Breetzke,13089,Right-hand bat,,Test,2,3,14,55,13,4.67,25.46,0,1,0,1,0,0,0,0,0
1041,11,South Africa,Matthew Breetzke,13089,Right-hand bat,,ODI,2,2,233,232,150,116.5,100.44,0,21,6,0,1,1,0,0,0
1042,11,South Africa,Matthew Breetzke,13089,Right-hand bat,,T20,10,10,151,123,51,16.78,122.77,1,13,6,0,1,0,0,0,0
1043,11,South Africa,Matthew Breetzke,13089,Right-hand bat,,IPL,1,1,14,12,14,14.0,116.67,0,1,1,0,0,0,0,0,0
1044,11,South Africa,Kagiso Rabada,9585,Left-hand bat,Right-arm fast,Test,71,107,1031,2059,47,11.85,50.08,20,135,16,20,0,0,0,0,0
1045,11,South Africa,Kagiso Rabada,9585,Left-hand bat,Right-arm fast,ODI,106,45,401,507,31,14.85,79.1,18,30,12,2,0,0,0,0,0
1046,11,South Africa,Kagiso Rabada,9585,Left-hand bat,Right-arm fast,T20,65,24,156,141,22,17.33,110.64,15,14,5,4,0,0,0,0,0
1047,11,South Africa,Kagiso Rabada,9585,Left-hand bat,Right-arm fast,IPL,84,33,215,201,44,11.94,106.97,15,16,9,4,0,0,0,0,0
1048,11,South Africa,Lungi Ngidi,9603,Right-hand bat,Right-arm fast,Test,20,31,97,230,19,4.85,42.18,11,14,1,8,0,0,0,0,0
1049,11,South Africa,Lungi Ngidi,9603,Right-hand bat,Right-arm fast,ODI,67,27,124,236,20,11.27,52.55,16,8,6,5,0,0,0,0,0
1050,11,South Africa,Lungi Ngidi,9603,Right-hand bat,Right-arm fast,T20,43,13,41,52,13,8.2,78.85,8,4,0,2,0,0,0,0,0
1051,11,South Africa,Lungi Ngidi,9603,Right-hand bat,Right-arm fast,IPL,16,1,0,2,0,0.0,0.0,1,0,0,0,0,0,0,0,0
1052,11,South Africa,Nandre Burger,13630,Left-hand bat,Left-arm fast-medium,Test,3,5,33,113,23,8.25,29.21,1,4,0,2,0,0,0,0,0
1053,11,South Africa,Nandre Burger,13630,Left-hand bat,Left-arm fast-medium,ODI,5,4,10,61,7,10.0,16.4,3,0,0,0,0,0,0,0,0
1054,11,South Africa,Nandre Burger,13630,Left-hand bat,Left-arm fast-medium,T20,2,1,1,3,1,1.0,33.34,0,0,0,0,0,0,0,0,0
1055,11,South Africa,Nandre Burger,13630,Left-hand bat,Left-arm fast-medium,IPL,5,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
1056,11,South Africa,Gerald Coetzee,13320,Right-hand bat,Right-arm fast,Test,4,6,67,76,20,13.4,88.16,1,7,2,0,0,0,0,0,0
